,WindDir,valid,UP,M,BL,FG,RA,SN,tmpf,dwpf,relh,sknt,vsby,gust
7966,W,2021-12-13 22:50:00,False,True,False,False,False,False,19.4,15.8,85.63,66,60,70
7967,NW,2021-12-14 04:49:00,True,True,False,False,False,False,14,14,100,57,0.06,78
7968,NW,2021-12-14 14:56:00,False,True,False,False,False,False,8.6,-0.4,66.11,43,110,53
7969,NW,2021-12-14 22:50:00,False,True,False,False,False,False,15.8,-14.8,23.83,52,120,63
7970,NW,2021-12-15 04:53:00,False,True,False,False,False,False,19.4,-13,22.34,33,90,33
7971,SW,2021-12-15 14:57:00,False,True,False,False,False,False,21.2,-9.4,24.74,33,110,45
7972,SW,2021-12-15 22:50:00,True,True,False,False,False,False,24.8,24.8,100,53,0,71
7973,W,2021-12-16 04:50:00,True,True,False,False,False,False,32,32,100,45,0,52
7974,W,2021-12-16 14:49:00,False,False,False,True,False,False,41,41,100,54,0,64
7975,W,2021-12-16 22:54:00,False,False,False,True,False,False,39.2,39.2,100,57,0,66
7976,W,2021-12-17 04:50:00,False,True,False,False,False,False,24.8,19.4,79.62,64,90,76
7977,W,2021-12-17 14:54:00,False,True,False,False,False,False,17.6,12.2,79,63,100,72
7978,NW,2021-12-17 22:50:00,True,True,False,False,False,False,10.4,10.4,100,58,0,65
7979,NW,2021-12-18 04:50:00,False,True,False,False,False,False,12.2,6.8,78.51,38,80,38
7980,W,2021-12-18 14:51:00,True,True,False,False,False,False,17.6,17.6,100,14,0.12,14
7981,S,2021-12-18 22:50:00,True,True,False,False,False,False,10.4,10.4,100,30,0,30
7982,SW,2021-12-19 04:50:00,True,True,False,False,False,False,17.6,17.6,100,19,0.06,26
7983,NW,2021-12-19 14:52:00,False,False,True,True,False,True,-2.2,-2.2,100,52,0.06,58
7984,NW,2021-12-19 22:50:00,False,True,False,False,False,False,1.4,-7.6,65.13,38,80,45
7985,NW,2021-12-20 04:50:00,False,True,False,False,False,False,8.6,-16.6,29.91,31,80,31
7986,W,2021-12-20 14:55:00,False,True,False,False,False,False,10.4,-14.8,30.23,42,130,42
7987,W,2021-12-20 22:50:00,False,True,False,False,False,False,15.8,-0.4,48.08,61,80,66
7988,W,2021-12-21 04:50:00,False,False,True,True,False,True,10.4,10.4,100,57,0,61
7989,NW,2021-12-21 14:59:00,False,True,False,False,False,False,15.8,-11.2,28.54,31,60,31
7990,S,2021-12-21 22:52:00,False,True,False,False,False,False,14,3.2,61.51,37,80,45
7991,SW,2021-12-22 04:50:00,False,False,True,True,False,True,17.6,17.6,100,32,0,40
7992,NW,2021-12-22 14:56:00,False,False,False,True,False,True,15.8,15.8,100,40,0.06,44
7993,W,2021-12-22 22:54:00,True,True,False,False,False,False,5,5,100,70,0.06,75
7994,W,2021-12-23 04:59:00,False,False,True,True,False,True,-7.6,-7.6,100,62,0.06,72
7995,W,2021-12-23 14:52:00,False,False,True,True,False,True,-9.4,-13,83.64,53,0.12,63
7996,NW,2021-12-23 22:57:00,False,True,False,False,False,False,-7.6,-16.6,63.85,41,100,41
7997,W,2021-12-24 04:58:00,False,True,False,False,False,False,-2.2,-11.2,64.62,31,80,31
7998,NW,2021-12-24 14:55:00,False,True,False,False,False,False,14,10.4,85.28,38,90,38
7999,NW,2021-12-24 22:55:00,False,True,False,False,False,False,17.6,14,85.51,39,70,39
8000,W,2021-12-25 04:52:00,False,False,False,True,False,False,23,23,100,34,0,45
8001,W,2021-12-25 14:56:00,True,True,False,False,False,False,28.4,28.4,100,22,0.06,22
8002,NW,2021-12-25 22:57:00,True,True,False,False,False,False,26.6,26.6,100,23,0.06,23
8003,NW,2021-12-26 04:53:00,True,True,False,False,False,False,19.4,19.4,100,27,0.06,27
8004,NW,2021-12-26 14:49:00,True,True,False,False,False,False,12.2,12.2,100,35,0,35
8005,NW,2021-12-26 22:55:00,True,True,False,False,False,False,5,5,100,39,0,45
8006,NW,2021-12-27 04:47:00,False,False,False,True,False,False,10.4,10.4,100,15,0.06,29
8007,SW,2021-12-27 14:52:00,False,True,False,False,False,False,21.2,5,48.99,3,90,3
8008,SW,2021-12-27 22:57:00,False,True,False,False,False,False,17.6,-0.4,44.48,25,80,29
8009,SW,2021-12-28 04:56:00,True,True,False,False,False,False,17.6,17.6,100,23,0.06,23
8010,W,2021-12-28 14:56:00,True,True,False,False,False,False,14,14,100,52,0,61
8011,NW,2021-12-28 22:56:00,False,False,True,True,False,True,8.6,8.6,100,44,0,44
8012,W,2021-12-29 04:54:00,False,True,False,False,False,False,17.6,1.4,48.39,26,80,26
8013,W,2021-12-29 14:54:00,False,False,False,True,False,False,17.6,17.6,100,21,0.06,21
8014,W,2021-12-29 22:50:00,False,False,False,True,False,False,19.4,19.4,100,29,0,29
8015,W,2021-12-30 04:50:00,False,False,False,True,False,False,19.4,19.4,100,28,0,28
8016,W,2021-12-30 14:58:00,False,True,False,False,False,False,24.8,15.8,68.18,29,80,29
8017,W,2021-12-30 22:50:00,False,True,False,False,False,False,21.2,10.4,62.53,21,80,21
8018,W,2021-12-31 04:50:00,False,False,False,True,False,False,21.2,21.2,100,28,0.06,28
8019,W,2021-12-31 14:59:00,False,False,False,True,False,False,23,21.2,92.69,34,70,34
8020,W,2021-12-31 22:50:00,False,False,False,True,False,False,23,23,100,33,0,40
8021,W,2022-01-01 04:50:00,False,True,False,False,False,False,21.2,19.4,92.63,21,80,21
8022,W,2022-01-01 14:56:00,False,False,False,True,False,False,32,32,100,26,0,26
8023,W,2022-01-01 22:51:00,False,False,False,True,False,False,30.2,30.2,100,35,0,35
8024,W,2022-01-02 04:50:00,True,True,False,False,False,False,30.2,30.2,100,12,0,12
8025,W,2022-01-02 14:52:00,True,True,False,False,False,False,24.8,24.8,100,23,0.06,23
8026,NW,2022-01-02 22:50:00,False,True,False,False,False,False,5,-7.6,55.15,45,80,45
8027,NW,2022-01-03 04:50:00,False,True,False,False,False,False,-2.2,-13,59.08,41,80,41
8028,NW,2022-01-03 14:57:00,False,True,False,False,False,False,5,-22,26.63,17,100,17
8029,NW,2022-01-03 22:59:00,False,True,False,False,False,False,-0.4,-13,54.27,30,100,30
8030,NW,2022-01-04 04:59:00,False,True,False,False,False,False,-2.2,-13,59.08,45,100,47
8031,W,2022-01-04 14:53:00,False,False,False,True,False,False,5,5,100,46,0,53
8032,W,2022-01-04 22:56:00,False,True,False,False,False,False,19.4,8.6,62.28,46,90,50
8033,SW,2022-01-05 04:57:00,False,True,False,False,False,False,19.4,8.6,62.28,65,100,75
8034,SW,2022-01-05 14:57:00,False,False,False,True,False,False,19.4,19.4,100,37,0,52
8035,W,2022-01-05 22:59:00,False,False,False,True,False,False,17.6,17.6,100,35,0,35
8036,W,2022-01-06 04:58:00,True,True,False,False,False,False,14,14,100,36,0,50
8037,W,2022-01-06 14:55:00,True,True,False,False,False,False,6.8,6.8,100,40,0,40
8038,S,2022-01-06 22:57:00,False,True,False,False,False,False,10.4,3.2,72.12,8,70,8
8039,SE,2022-01-07 04:51:00,True,True,False,False,False,False,5,5,100,17,0,17
8040,NW,2022-01-07 14:54:00,True,True,False,False,False,False,3.2,3.2,100,37,0,49
8041,NW,2022-01-07 22:55:00,False,False,True,True,False,True,-7.6,-7.6,100,53,0,56
8042,NW,2022-01-08 04:58:00,False,False,True,True,False,True,-4,-4,100,56,0.06,63
8043,NW,2022-01-08 14:53:00,False,True,False,False,False,False,8.6,-25.6,18.7,22,130,22
8044,SW,2022-01-08 22:54:00,False,True,False,False,False,False,6.8,-18.4,29.58,39,110,45
8045,W,2022-01-09 04:55:00,False,False,False,False,False,True,15.8,6.8,67.05,51,70,55
8046,W,2022-01-09 14:49:00,True,True,False,False,False,False,21.2,21.2,100,75,0,78
8047,W,2022-01-09 22:52:00,True,True,False,False,False,False,12.2,12.2,100,79,0,91
8048,W,2022-01-10 04:52:00,False,False,True,True,False,True,-7.6,-7.6,100,75,0.06,85
8049,W,2022-01-10 14:48:00,False,False,True,True,False,True,-9.4,-9.4,100,55,0.06,65
8050,W,2022-01-10 22:53:00,False,False,True,True,False,True,-18.4,-18.4,100,60,0.06,67
8051,NW,2022-01-11 04:53:00,False,False,False,True,False,False,-29.2,-29.2,100,56,0.12,62
8052,NW,2022-01-11 14:54:00,False,True,False,False,False,False,-14.8,-22,69.03,31,70,31
8053,W,2022-01-11 22:54:00,False,True,False,False,False,False,-5.8,-23.8,40.25,32,80,32
8054,W,2022-01-12 04:55:00,False,True,False,False,False,False,3.2,-4,71.29,44,70,61
8055,W,2022-01-12 14:52:00,False,False,True,True,False,True,8.6,8.6,100,50,0,50
8056,W,2022-01-12 22:54:00,False,False,True,True,False,True,8.6,8.6,100,47,0,47
8057,W,2022-01-13 04:55:00,False,False,True,True,False,True,12.2,12.2,100,27,0,27
8058,W,2022-01-13 14:56:00,False,False,False,True,False,True,17.6,17.6,100,39,0,39
8059,SW,2022-01-13 22:52:00,False,False,True,True,False,True,21.2,21.2,100,34,0,37
8060,W,2022-01-14 04:59:00,False,False,False,True,False,False,19.4,19.4,100,25,0,25
8061,N,2022-01-14 14:56:00,False,False,False,False,False,True,8.6,1.4,71.92,30,80,32
8062,NW,2022-01-14 22:56:00,False,True,False,False,False,False,-5.8,-27.4,33.21,65,100,71
8063,NW,2022-01-15 04:53:00,False,True,False,False,False,False,-11.2,-29.2,39.23,76,100,85
8064,NW,2022-01-15 14:55:00,False,True,False,False,False,False,-14.8,-49,15.05,60,100,71
8065,NW,2022-01-15 22:52:00,False,True,False,False,False,False,-4,-31,25.03,45,110,59
8066,NW,2022-01-16 04:54:00,False,True,False,False,False,False,-4,-36.4,18.52,40,110,40
8067,SW,2022-01-16 14:54:00,False,True,False,False,False,False,8.6,-11.2,39.24,18,100,18
8068,S,2022-01-16 22:53:00,False,True,False,False,False,False,10.4,-23.8,18.98,40,90,46
8069,SE,2022-01-17 04:58:00,False,False,False,True,False,False,6.8,6.8,100,44,0,44
8070,S,2022-01-17 14:54:00,False,False,True,True,False,True,17.6,17.6,100,34,0,47
8071,W,2022-01-17 22:55:00,False,False,True,True,False,True,12.2,12.2,100,34,0,44
8072,NW,2022-01-18 04:57:00,True,True,False,False,False,False,-5.8,-5.8,100,72,0,80
8073,NW,2022-01-18 14:52:00,True,True,False,False,False,False,-13,-13,100,70,0,82
8074,NW,2022-01-18 22:55:00,False,True,False,False,False,False,-9.4,-25.6,43.59,59,100,59
8075,W,2022-01-19 04:51:00,False,True,False,False,False,False,6.8,-16.6,32.44,36,100,36
8076,W,2022-01-19 14:56:00,False,False,True,True,False,True,14,14,100,58,0,62
8077,SW,2022-01-19 22:55:00,False,False,True,True,False,True,14,14,100,64,0,75
8078,W,2022-01-20 04:58:00,False,False,True,True,False,True,8.6,8.6,100,53,0,57
8079,NW,2022-01-20 14:55:00,False,True,False,False,False,False,-4,-7.6,84.04,36,90,36
8080,NW,2022-01-20 22:56:00,False,True,False,False,False,False,-7.6,-18.4,58.23,31,80,31
8081,NW,2022-01-21 04:50:00,False,True,False,False,False,False,-5.8,-22,44.26,29,80,29
8082,NW,2022-01-21 14:59:00,False,True,False,False,False,False,-5.8,-20.2,48.62,15,100,15
8083,N,2022-01-21 22:57:00,False,True,False,False,False,False,1.4,-38.2,12.96,6,120,6
8084,W,2022-01-22 04:49:00,False,True,False,False,False,False,1.4,-27.4,23.6,3,120,3
8085,W,2022-01-22 14:55:00,False,True,False,False,False,False,1.4,-23.8,28.61,21,100,21
8086,W,2022-01-22 22:59:00,False,True,False,False,False,False,-0.4,-23.8,31.12,45,100,52
8087,W,2022-01-23 04:54:00,False,False,False,True,False,True,-2.2,-2.2,100,43,0.06,43
8088,W,2022-01-23 14:53:00,False,False,False,True,False,True,-0.4,-0.4,100,32,0.06,32
8089,W,2022-01-23 22:54:00,False,False,False,True,False,True,-4,-4,100,26,0.06,26
8090,W,2022-01-24 04:52:00,False,False,False,False,False,True,-9.4,-16.6,69.73,34,80,34
8091,W,2022-01-24 14:59:00,False,True,False,False,False,False,-2.2,-13,59.08,17,100,22
8092,S,2022-01-24 22:50:00,True,True,False,False,False,False,-2.2,-2.2,100,32,0,32
8093,SW,2022-01-25 04:53:00,True,True,False,False,False,False,5,5,100,47,0,51
8094,W,2022-01-25 14:57:00,True,True,False,False,False,False,5,5,100,41,0,46
8095,W,2022-01-25 22:53:00,False,False,True,True,False,True,-7.6,-7.6,100,48,0.06,48
8096,NW,2022-01-26 04:55:00,False,False,False,True,False,True,-13,-13,100,36,0.06,46
8097,NW,2022-01-26 14:58:00,False,True,False,False,False,False,-14.8,-20.2,75.83,39,70,43
8098,NW,2022-01-26 22:50:00,False,True,False,False,False,False,-9.4,-14.8,76.4,24,70,24
8099,W,2022-01-27 04:50:00,False,True,False,False,False,False,-4,-13,64.37,25,70,25
8100,SW,2022-01-27 14:54:00,False,True,False,False,False,False,5,-20.2,29.26,39,90,46
8101,W,2022-01-27 22:50:00,True,True,False,False,False,False,5,5,100,39,0,51
8102,W,2022-01-28 04:50:00,False,False,False,True,False,False,3.2,3.2,100,42,0,50
8103,NW,2022-01-28 14:51:00,False,False,False,True,False,False,3.2,3.2,100,12,0.06,12
8104,S,2022-01-28 22:50:00,False,False,False,True,False,False,1.4,1.4,100,9,0,9
8105,NE,2022-01-29 04:50:00,False,False,False,True,False,False,5,5,100,6,0.06,6
8106,N,2022-01-29 14:49:00,True,True,False,False,False,False,-0.4,-4,84.3,44,0.06,65
8107,NW,2022-01-29 22:50:00,True,True,False,False,False,False,-9.4,-9.4,100,76,0,86
8108,NW,2022-01-30 04:49:00,False,False,True,True,False,True,-11.2,-11.2,100,67,0,81
8109,NW,2022-01-30 14:51:00,False,False,False,True,False,False,-13,-13,100,45,0.06,49
8110,W,2022-01-30 22:52:00,False,False,False,True,False,False,-11.2,-11.2,100,36,0.06,36
8111,W,2022-01-31 04:55:00,False,False,False,True,False,False,-9.4,-9.4,100,37,0.06,37
8112,W,2022-01-31 14:50:00,False,False,False,True,False,False,-4,-4,100,34,0.06,41
8113,NW,2022-01-31 22:50:00,False,True,False,False,False,False,-0.4,-4,84.3,24,80,24
8114,W,2022-02-01 04:49:00,False,True,False,False,False,False,6.8,5,92.12,15,80,15
8115,S,2022-02-01 14:55:00,False,True,False,False,False,False,19.4,1.4,44.79,15,80,18
8116,W,2022-02-01 22:50:00,False,False,False,True,False,False,6.8,6.8,100,10,0.06,28
8117,SW,2022-02-02 04:50:00,False,True,False,False,False,False,17.6,8.6,67.28,38,70,44
8118,SW,2022-02-02 14:52:00,False,True,False,False,False,False,28.4,15.8,58.75,39,80,47
8119,SW,2022-02-02 22:53:00,False,True,False,False,False,False,26.6,14,58.49,39,80,48
8120,W,2022-02-03 04:55:00,True,True,False,False,False,False,24.8,24.8,100,48,0,54
8121,W,2022-02-03 14:53:00,True,True,False,False,False,False,23,23,100,27,0.06,27
8122,S,2022-02-03 22:53:00,False,False,True,True,False,True,21.2,21.2,100,26,0.06,35
8123,S,2022-02-04 04:54:00,True,True,False,False,False,False,23,23,100,23,0.06,29
8124,W,2022-02-04 14:53:00,True,True,False,False,False,False,21.2,21.2,100,19,0.06,19
8125,W,2022-02-04 22:55:00,False,False,False,True,False,True,12.2,12.2,100,15,0.06,15
8126,NW,2022-02-05 04:57:00,False,False,True,True,False,True,1.4,1.4,100,34,0.06,34
8127,NW,2022-02-05 14:54:00,False,False,True,True,False,True,-13,-13,100,59,0.06,59
8128,NW,2022-02-05 22:50:00,False,True,False,False,False,False,-13,-22,63.05,35,100,48
8129,NW,2022-02-06 04:53:00,False,True,False,False,False,False,-4,-25.6,33.55,23,130,23
8130,W,2022-02-06 14:55:00,False,True,False,False,False,False,1.4,-11.2,54.56,32,100,43
8131,W,2022-02-06 22:52:00,False,True,False,False,False,False,8.6,-20.2,24.85,39,100,44
8132,W,2022-02-07 04:58:00,False,True,False,False,False,False,14,-0.4,52.01,29,100,36
8133,SW,2022-02-07 14:51:00,False,False,True,True,False,True,15.8,15.8,100,44,0.06,59
8134,S,2022-02-07 22:54:00,True,True,False,False,False,False,19.4,19.4,100,28,0,28
8135,S,2022-02-08 04:58:00,True,True,False,False,False,False,21.2,21.2,100,11,0.12,11
8136,W,2022-02-08 14:56:00,False,False,False,True,False,False,21.2,21.2,100,12,0.25,12
8137,W,2022-02-08 22:57:00,True,True,False,False,False,False,5,5,100,40,0,46
8138,NW,2022-02-09 04:52:00,True,True,False,False,False,False,3.2,3.2,100,42,0,42
8139,W,2022-02-09 14:59:00,False,True,False,False,False,False,23,17.6,79.47,36,90,36
8140,W,2022-02-09 22:53:00,False,True,False,False,False,False,23,17.6,79.47,38,80,38
8141,W,2022-02-10 04:50:00,False,False,False,True,False,False,21.2,21.2,100,29,0.06,29
8142,W,2022-02-10 14:59:00,True,True,False,False,False,False,17.6,17.6,100,32,0,32
8143,W,2022-02-10 22:52:00,False,False,True,True,False,True,14,14,100,64,0,74
8144,W,2022-02-11 04:50:00,False,False,True,True,False,True,10.4,10.4,100,37,0,37
8145,SW,2022-02-11 14:56:00,False,True,False,False,False,False,17.6,8.6,67.28,31,90,42
8146,SW,2022-02-11 22:50:00,False,True,False,False,False,False,23,21.2,92.69,44,80,63
8147,W,2022-02-12 04:50:00,False,True,False,False,False,False,25.2,24.3,96.32,59,80,72
8148,W,2022-02-12 14:58:00,True,True,False,False,False,False,19.4,19.4,100,56,0.25,60
8149,N,2022-02-12 22:53:00,False,False,False,True,False,False,-0.4,-0.4,100,46,0.06,46
8150,W,2022-02-13 04:51:00,False,True,False,False,False,False,-0.4,-4,84.3,34,70,34
8151,SW,2022-02-13 14:50:00,True,True,False,False,False,False,3.2,3.2,100,8,0.12,8
8152,W,2022-02-13 22:58:00,False,False,False,True,False,False,-4,-4,100,12,0,12
8153,NW,2022-02-14 04:52:00,False,False,False,True,False,False,-5.8,-5.8,100,16,0.06,16
8154,NW,2022-02-14 14:59:00,False,False,True,True,False,True,-18.4,-18.4,100,49,0.06,53
8155,W,2022-02-14 22:50:00,False,False,False,True,False,False,-22,-22,100,31,0.06,31
8156,NW,2022-02-15 04:50:00,False,False,False,True,False,False,-20.2,-20.2,100,54,0,54
8157,W,2022-02-15 14:53:00,False,False,True,True,False,True,-9.4,-9.4,100,59,0,70
8158,NW,2022-02-15 22:54:00,False,True,False,False,False,False,-7.6,-13,76.59,40,80,40
8159,W,2022-02-16 04:50:00,False,True,False,False,False,False,-4,-11.2,70.41,25,80,25
8160,SW,2022-02-16 14:59:00,False,False,False,True,False,False,17.6,15.8,92.5,42,0.25,59
8161,W,2022-02-16 22:59:00,False,False,False,True,False,False,21.2,17.6,85.74,64,15,75
8162,W,2022-02-17 04:55:00,False,False,True,True,False,True,26.6,26.6,100,59,0,64
8163,SW,2022-02-17 14:54:00,True,True,False,False,False,False,32,32,100,57,0,71
8164,SW,2022-02-17 22:57:00,False,False,False,True,True,False,33.8,33.8,100,47,0.06,68
8165,SW,2022-02-18 04:54:00,True,True,False,False,False,False,37.4,37.4,100,67,0.06,92
8166,NW,2022-02-18 14:59:00,False,False,False,True,False,False,-4,-4,100,60,0.12,74
8167,NW,2022-02-18 22:57:00,False,True,False,False,False,False,-7.6,-20.2,53.05,46,80,46
8168,W,2022-02-19 04:56:00,False,True,False,False,False,False,5,-29.2,18.13,31,100,31
8169,W,2022-02-19 14:57:00,True,True,False,False,False,False,1.4,1.4,100,41,0.06,47
8170,W,2022-02-19 22:54:00,True,True,False,False,False,False,-13,-13,100,72,0.06,81
8171,NW,2022-02-20 04:53:00,False,False,False,True,False,False,-18.4,-18.4,100,67,0.19,73
8172,W,2022-02-20 14:58:00,False,True,False,False,False,False,10.4,-23.8,18.98,57,60,70
8173,W,2022-02-20 22:51:00,False,True,False,False,False,False,19.4,12.2,73.13,68,80,88
8174,W,2022-02-21 04:54:00,False,True,False,False,False,False,14,12.2,92.38,54,20,58
8175,W,2022-02-21 14:54:00,False,False,False,True,False,False,19.4,19.4,100,30,0.06,30
8176,SW,2022-02-21 22:55:00,False,True,False,False,False,False,23,17.6,79.47,17,70,22
8177,S,2022-02-22 04:55:00,False,True,False,False,False,False,21.2,17.6,85.74,23,40,28
8178,S,2022-02-22 14:59:00,False,False,False,True,False,False,30.2,30.2,100,44,0,51
8179,SW,2022-02-22 22:56:00,False,False,False,True,True,False,33.8,33.8,100,57,0,75
8180,W,2022-02-23 04:54:00,True,True,False,False,False,False,37.4,37.4,100,59,0,68
8181,W,2022-02-23 14:55:00,False,False,False,True,False,False,21.2,21.2,100,60,0,67
8182,NW,2022-02-23 22:50:00,False,False,True,True,False,True,-9.4,-9.4,100,69,0.25,74
8183,NW,2022-02-24 04:52:00,False,True,False,False,False,False,-5.8,-14.8,64.11,56,70,64
8184,NW,2022-02-24 14:54:00,False,True,False,False,False,False,5,-27.4,19.99,30,100,30
8185,W,2022-02-24 22:59:00,False,True,False,False,False,False,3.2,-9.4,54.86,23,70,23
8186,SW,2022-02-25 04:52:00,True,True,False,False,False,False,5,5,100,11,0.25,11
8187,SE,2022-02-25 14:51:00,False,False,True,True,False,True,1.4,1.4,100,29,0.12,34
8188,NW,2022-02-25 22:52:00,False,False,True,True,False,True,-4,-4,100,37,0,42
8189,NW,2022-02-26 04:50:00,False,True,False,False,False,False,-4,-13,64.37,29,70,29
8190,W,2022-02-26 14:52:00,False,True,False,False,False,False,-4,-9.4,76.96,34,80,40
8191,W,2022-02-26 22:52:00,False,False,False,True,False,False,-2.2,-2.2,100,49,0,54
8192,W,2022-02-27 04:51:00,False,False,False,True,False,False,-0.4,-0.4,100,51,0,51
8193,W,2022-02-27 14:51:00,True,True,False,False,False,False,5,5,100,48,0,48
